"Time"	xylR	arcA	lldR	betI	lldD	betT	betA	lldP	betB	ydeA	puuR	puuD	fadJ	appA	ackA	puuA	hybD	rpsJ	ssb	rplC
400	0.2811001	0.4882785	0.7843051	0.9082924	0.5589156	0.0056508	0.0712135	0.3574829	0.0016584	1.0070754	0.4561215	0.0739328	0.0325682	0.3218944	0.9470874	0.0023115	0.6203662	0.6812736	0.1416159	0.6609923
450	0.2875171	0.5251088	0.7695778	0.8177320	0.6401677	0.0106789	0.0671876	0.3114828	0.0006801	0.8124204	0.4574628	0.0769656	0.0302267	0.3566804	0.9191645	0.0002416	0.5814180	0.6320764	0.1010490	0.6861599
500	0.2962875	0.4787517	0.7688615	0.7624627	0.5267047	0.0066886	0.0635439	0.2754719	0.0024445	0.8808828	0.4946620	0.0912410	0.0446147	0.3584330	0.9576891	0.0033074	0.5684380	0.7105299	0.0942498	0.7281063
550	0.3168849	0.6744424	0.8395352	0.8034001	0.5836219	0.0100400	0.1853208	0.3889386	0.0250784	0.8644802	0.4724493	0.0890615	0.0325525	0.3494835	0.9289779	0.0079101	0.5677759	0.6913608	0.4179053	0.6918244
600	0.3704522	0.8504495	0.7601581	0.7105063	0.5112163	0.0272690	0.2544359	0.4096904	0.0728310	0.7133678	0.3498226	0.0904076	0.0354540	0.3734418	0.9712436	0.0123132	0.4157775	0.6283151	0.4471726	0.6036127
650	0.4706847	0.9663218	0.6075331	0.5136092	0.4292668	0.0082293	0.2655998	0.4157485	0.1520439	0.4354647	0.2630456	0.0557159	0.0571737	0.4391510	0.9910786	0.0094380	0.3380678	0.5817731	0.3354329	0.4972664
700	0.5151320	0.9602846	0.5825181	0.4191056	0.4562634	0.0187498	0.2055215	0.3267014	0.1849954	0.3213513	0.2068983	0.0447217	0.0531981	0.4982688	0.9703223	0.0090743	0.2986994	0.4563715	0.3303694	0.4352890
750	0.5558969	0.8923116	0.4915580	0.4080521	0.4402915	0.0364366	0.2372721	0.1960959	0.1947847	0.2664904	0.2188649	0.0368517	0.0474089	0.5061391	1.0379689	0.0276808	0.2458355	0.5129600	0.2513626	0.4246271
800	0.6636137	0.9358008	0.4890162	0.4029985	0.4296691	0.0277207	0.2724594	0.2221565	0.2147311	0.2576113	0.2228598	0.0313291	0.0721979	0.5005285	0.9984399	0.0362744	0.2581283	0.5001359	0.2512100	0.4712006
850	0.7002420	1.0735466	0.5415913	0.3897877	0.3940670	0.0352305	0.3153963	0.3046329	0.2309087	0.2229340	0.1889522	0.0377158	0.0426654	0.4836835	0.9464847	0.0245241	0.2494760	0.5239515	0.2219117	0.4782298
900	0.8203111	1.1634837	0.3988703	0.2251622	0.4506286	0.0327673	0.3280034	0.2223979	0.1851935	0.2026187	0.1554469	0.0429088	0.0339313	0.5259703	1.0465713	0.0159218	0.2453468	0.4696991	0.1585282	0.4737061
950	0.8093642	1.0937238	0.4171877	0.2275849	0.3164056	0.0397113	0.3386700	0.1705102	0.2448631	0.1951109	0.1873804	0.0424563	0.0369878	0.5503526	0.9738088	0.0245010	0.1909362	0.4446567	0.1656159	0.4374512
1000	0.8283079	0.9735062	0.3797454	0.2287737	0.3145722	0.0549488	0.3109323	0.1670514	0.2977879	0.1671441	0.1813462	0.0454639	0.0314459	0.5541459	0.9201656	0.0231949	0.1814831	0.4745999	0.1600652	0.4503937

0	0.7548896	1.0013897	0.4539938	0.2973369	0.4420488	0.0391128	0.3031300	0.1747760	0.2834398	0.1889376	0.2215246	0.0263215	0.0455548	0.6019253	0.9735948	0.0301330	0.2728275	0.4877671	0.2104629	0.4673707
50	0.8838241	1.0601682	0.4368464	0.2612423	0.3700358	0.0261660	0.2082464	0.1574218	0.1941176	0.1755900	0.1545860	0.0499968	0.0418049	0.7034289	1.1341030	0.0151926	0.1648007	0.4887791	0.1283895	0.3859045
100	0.9058589	1.0898758	0.3757412	0.2850524	0.3463268	0.0181910	0.1320548	0.1677097	0.2653217	0.1362963	0.1685380	0.0209705	0.0474052	0.8068725	1.0499452	0.0298632	0.1083301	0.5054720	0.0765475	0.4302528
150	0.8533903	1.0858647	0.3222770	0.3085667	0.3821597	0.0113236	0.0829597	0.1351361	0.2548081	0.1502771	0.1917970	0.0195179	0.0402870	0.8344555	0.9616730	0.0360778	0.0689262	0.5329833	0.0413218	0.4650067
200	0.8906222	1.0215303	0.3473029	0.2743219	0.4000817	0.0061964	0.0567441	0.1644775	0.2989988	0.1126980	0.1802772	0.0182871	0.0253996	0.8772858	0.9167273	0.0330849	0.1112995	0.4662592	0.0218587	0.4262840
250	0.8924795	1.0445896	0.3327986	0.2838713	0.3652007	0.0177977	0.0584143	0.1611538	0.2859007	0.1407738	0.1756840	0.0224271	0.0379446	0.8822094	1.0167222	0.0271931	0.1005297	0.5047538	0.0112875	0.4346040
300	0.8524766	1.0968775	0.3476063	0.2275238	0.3366452	0.0093364	0.0491227	0.1060637	0.2439064	0.1513921	0.1683175	0.0360329	0.0498738	0.8089950	0.9726186	0.0115177	0.0920524	0.4790946	0.0127745	0.4634972
350	1.0255770	1.0896401	0.4293631	0.2316575	0.3540911	0.0352740	0.0541647	0.1059857	0.3068462	0.1419837	0.1426379	0.0291087	0.0280257	0.7966595	0.9813135	0.0212859	0.1184366	0.3948106	0.0292460	0.3860426
400	1.0072300	1.1002873	0.4104320	0.2463735	0.3769733	0.0354073	0.0676640	0.1060053	0.3528193	0.1815036	0.1631782	0.0242911	0.0477290	0.7543902	1.0159631	0.0259508	0.1135288	0.4514025	0.0101300	0.3430215
450	0.8334433	1.0554090	0.3673848	0.1955592	0.3624029	0.0198012	0.0477852	0.1341323	0.2681641	0.1912160	0.1433610	0.0174920	0.0337647	0.7030341	0.9514312	0.0125967	0.1078892	0.4279406	0.0352890	0.3705159
500	0.8033317	1.0735142	0.3380174	0.2118267	0.3705653	0.0368880	0.0560724	0.1195473	0.2597170	0.1819663	0.1740076	0.0178351	0.0335871	0.8254215	0.9244903	0.0204076	0.1203005	0.5216204	0.0566463	0.4131749
550	0.7371797	0.9533575	0.3883827	0.2443567	0.3460648	0.0473054	0.1570860	0.1509635	0.2858221	0.1851768	0.1734560	0.0247018	0.0503815	0.7025610	0.9380654	0.0258760	0.1246816	0.4494793	0.1262861	0.3901663
600	0.7775710	0.9755457	0.4994904	0.2536302	0.4019964	0.0976388	0.2515042	0.1410307	0.3240962	0.2055160	0.1693508	0.0320550	0.0396380	0.6547579	0.9251226	0.0140843	0.1642372	0.4527270	0.1677499	0.4048028
650	0.7686962	0.9492332	0.4843874	0.2876941	0.4204886	0.1247151	0.3080368	0.1840393	0.2804380	0.2098296	0.2129519	0.0384046	0.0294534	0.6121002	0.9487131	0.0124079	0.2260792	0.4553012	0.2365375	0.3587481
700	0.6822554	0.8866923	0.5557934	0.3511632	0.4413449	0.0642877	0.2994398	0.1976905	0.2931096	0.2625190	0.2278908	0.0271206	0.0341729	0.5746229	0.9300134	0.0117402	0.2615169	0.4929001	0.2789891	0.4133460
750	0.6533153	1.0011789	0.5677380	0.3273067	0.3299245	0.0345722	0.3953246	0.2242726	0.2638988	0.2457811	0.1864868	0.0384930	0.0279253	0.5308502	0.8641920	0.0213177	0.3182060	0.4807480	0.3512073	0.3958772
800	0.7752546	0.9945472	0.4839336	0.3372150	0.4215679	0.0308400	0.2996136	0.2653384	0.2459371	0.2493584	0.1957305	0.0484031	0.0573858	0.5127363	0.9245541	0.0108306	0.2163100	0.5159223	0.2403874	0.3900046
850	0.8021024	1.0137002	0.4317051	0.3544347	0.4428198	0.0114837	0.2768177	0.2039878	0.2843204	0.2270185	0.1925534	0.0366231	0.0455425	0.5387570	0.9429593	0.0275073	0.2508869	0.5275636	0.2582765	0.4226275
900	0.8145127	0.9478661	0.5282026	0.3301175	0.3608573	0.0300331	0.3190625	0.2268169	0.2989940	0.2399967	0.1824322	0.0235679	0.0484888	0.5182422	0.9392399	0.0109586	0.2501074	0.5619019	0.1889469	0.4658907
950	0.7859614	0.9900875	0.4993127	0.2767308	0.4056180	0.0438450	0.2834020	0.1857855	0.2784960	0.2168288	0.2014400	0.0336395	0.0403153	0.4899715	0.9428505	0.0151694	0.3000523	0.4732538	0.2146507	0.4643814
1000	0.7657964	0.9157492	0.4685564	0.3381450	0.4572285	0.0403154	0.2761630	0.1960493	0.3274708	0.2195127	0.2099765	0.0295651	0.0207396	0.4955665	0.8884810	0.0071397	0.2443440	0.5209194	0.2225807	0.4464957

0	0.7548896	1.0013897	0.4539938	0.2973369	0.4420488	0.0391128	0.3031300	0.1747760	0.2834398	0.1889376	0.2215246	0.0263215	0.0455548	0.6019253	0.9735948	0.0301330	0.2728275	0.4877671	0.2104629	0.4673707
50	0.8448908	1.0199221	0.4624959	0.2559521	0.3915387	0.0644350	0.2771146	0.0787109	0.2609470	0.1334366	0.1785611	0.0478522	0.0220959	0.6141807	0.9439492	0.0303055	0.2267694	0.5015026	0.2171583	0.3633944
100	0.8536869	0.8188537	0.4803378	0.2858848	0.4304664	0.0718528	0.2917475	0.0454484	0.2779567	0.1290067	0.1593321	0.0578816	0.0426764	0.7346591	0.9527999	0.0138385	0.2225660	0.5048896	0.1773041	0.3329374
150	1.0010384	0.8580449	0.4624447	0.3436058	0.5131384	0.0589665	0.2876844	0.0310930	0.3024106	0.1698634	0.1887021	0.0593724	0.0257495	0.7184620	1.0274164	0.0135128	0.3008805	0.6108417	0.2515128	0.3166591
200	0.9858923	0.9095316	0.5054396	0.4356768	0.4418264	0.0369654	0.3116561	0.0626801	0.2288885	0.2200229	0.1581867	0.0367465	0.0396857	0.8090465	1.0093899	0.0167002	0.2808602	0.5341906	0.2714610	0.3020481
250	1.0203965	0.8428462	0.5100800	0.3434658	0.4909036	0.0185882	0.2592194	0.0293389	0.2433312	0.1901016	0.1744998	0.0399375	0.0296398	0.8408276	0.9320241	0.0142999	0.3142756	0.5007277	0.2471160	0.2862701
300	1.0688171	0.8704396	0.4903653	0.2837893	0.3850656	0.0242851	0.3354440	0.0246809	0.2108348	0.1930303	0.1836789	0.0582733	0.0512629	0.8777479	0.8807364	0.0123688	0.3626471	0.5344022	0.2444153	0.3317876
350	1.0750503	0.8215288	0.5964922	0.3261462	0.3987476	0.0335465	0.2948632	0.0077266	0.2679030	0.1580790	0.1532516	0.0507874	0.0478290	0.8285942	0.9353828	0.0305349	0.2727066	0.5802942	0.2498726	0.3109268
400	1.0503252	0.8691672	0.5328193	0.2677312	0.4406951	0.0262165	0.3101300	0.0172210	0.2495792	0.2178841	0.1446290	0.0523569	0.0592802	0.7952001	1.0587647	0.0234700	0.2542451	0.5946475	0.2368437	0.3119659
450	1.0647766	0.9006335	0.5109794	0.2962845	0.5140932	0.0604738	0.2728339	0.0212080	0.2131919	0.1995297	0.1514769	0.0849184	0.0285266	0.8588627	1.0874565	0.0252291	0.2094592	0.5712942	0.1933607	0.2911141
500	1.0341596	0.8342665	0.4639032	0.2868591	0.4640476	0.0360961	0.2331342	0.0431517	0.1823111	0.1627996	0.1250830	0.0662271	0.0512823	0.8826453	1.0379822	0.0304121	0.2417299	0.4988003	0.2226236	0.2918889
550	0.9590212	0.9810382	0.4435887	0.2958356	0.4816501	0.0517315	0.2517755	0.1367460	0.2280673	0.2693922	0.1533614	0.0683104	0.0467361	0.8124347	0.9774216	0.0346862	0.2412499	0.5062821	0.2235440	0.3434454
600	0.8634685	0.9897665	0.4275728	0.3752222	0.4731112	0.0629987	0.3130696	0.1793975	0.2125346	0.2465828	0.1804176	0.0596898	0.0515116	0.7094650	0.9372303	0.0299737	0.2301020	0.4876446	0.2209329	0.3698212
650	0.8927291	1.0255263	0.4823507	0.3450572	0.3780859	0.0422354	0.2923914	0.1442064	0.2366495	0.2073214	0.1506489	0.0412189	0.0365557	0.6557082	0.9767030	0.0342002	0.2348901	0.4961403	0.2118853	0.3884202
700	0.9268584	1.0242169	0.4993479	0.2921845	0.4344127	0.0213887	0.3327829	0.1933491	0.2156511	0.1633283	0.1431821	0.0400482	0.0356305	0.5269393	1.0067819	0.0334577	0.2145979	0.4271197	0.2360332	0.3959953
750	0.8597479	1.0277075	0.4414064	0.2903384	0.3720542	0.0220254	0.3637737	0.2016554	0.2432004	0.1486727	0.1596467	0.0461508	0.0108459	0.5397494	0.9960623	0.0187691	0.2343041	0.4345529	0.2123846	0.4277620
800	0.8116211	1.0445176	0.4012177	0.2829281	0.4017231	0.0370865	0.3558757	0.1970868	0.2879220	0.1732691	0.1305839	0.0483039	0.0382314	0.5571772	0.9278545	0.0239070	0.2186726	0.4521494	0.2121062	0.4039756
850	0.7691942	1.1032481	0.4548995	0.2618631	0.3916234	0.0242353	0.3203974	0.1415165	0.2249720	0.1711495	0.1728624	0.0612737	0.0365587	0.5436886	0.9959738	0.0193273	0.2475014	0.3567384	0.1980183	0.3709133
900	0.8498592	1.0862839	0.3404811	0.2262587	0.3129669	0.0472671	0.3689859	0.1260925	0.2765232	0.1510783	0.1743069	0.0482921	0.0236989	0.5203096	0.9816054	0.0172201	0.1954952	0.3746283	0.2181792	0.4017602
950	0.8773708	1.0566742	0.3535587	0.2349021	0.3217372	0.0870027	0.3300433	0.0964334	0.2634006	0.1582886	0.1725356	0.0471202	0.0353124	0.6073785	0.9737277	0.0250141	0.1875681	0.4168882	0.1726015	0.3989636
1000	0.8180381	1.0823538	0.3931898	0.2100854	0.3493207	0.1337296	0.3338229	0.0984637	0.2814174	0.1466851	0.1578324	0.0473418	0.0357103	0.5428814	0.9208451	0.0245578	0.2201857	0.4342739	0.2478095	0.3850506

0	0.7548896	1.0013897	0.4539938	0.2973369	0.4420488	0.0391128	0.3031300	0.1747760	0.2834398	0.1889376	0.2215246	0.0263215	0.0455548	0.6019253	0.9735948	0.0301330	0.2728275	0.4877671	0.2104629	0.4673707
50	0.7904418	0.9367820	0.4359985	0.2937114	0.4230566	0.0422359	0.2572656	0.2256383	0.2781747	0.1932635	0.1459830	0.0545409	0.0586172	0.5895422	0.9651607	0.0246272	0.1602847	0.5392888	0.2133484	0.4466627
100	0.7195699	0.9811084	0.4730400	0.2633465	0.3537495	0.0240654	0.2538036	0.2140409	0.2495929	0.1677860	0.0677981	0.0557714	0.0242072	0.5705979	0.9161333	0.0360302	0.1018338	0.5208204	0.2057213	0.4003857
150	0.6840273	1.0672798	0.5277546	0.2685860	0.4472665	0.0657598	0.2891214	0.2162258	0.2323177	0.1937007	0.0370410	0.0699210	0.0021097	0.5617192	0.9986731	0.0367064	0.0859764	0.5434853	0.1761968	0.3827207
200	0.6777933	0.9586395	0.5186084	0.3198698	0.3685748	0.0553340	0.2674406	0.2523813	0.2466872	0.1754942	0.0230236	0.0771420	0.0011891	0.5877766	1.0063098	0.0259518	0.0439045	0.4822191	0.1604826	0.3971994
250	0.7566813	0.9336686	0.4774330	0.2969088	0.3422672	0.0399454	0.3111785	0.2387089	0.2207421	0.2440445	0.0237579	0.0535045	0.0012327	0.6427861	0.9816051	0.0274329	0.0539820	0.4776918	0.1999924	0.3988293
300	0.6796928	0.8701106	0.5576091	0.3459844	0.3918019	0.0342873	0.3214983	0.2220348	0.2604416	0.2332351	0.0132710	0.0468596	0.0000036	0.5971829	1.0196793	0.0235705	0.0836405	0.4981593	0.2917175	0.4593959
350	0.6965794	0.8671051	0.5344892	0.3554343	0.4537546	0.0219793	0.2663065	0.2397803	0.2230723	0.2250634	0.0272384	0.0415984	0.0006608	0.5633797	1.0273863	0.0178531	0.0488538	0.5027443	0.3310439	0.4466448
400	0.6959655	0.9949153	0.5293463	0.3548288	0.4512346	0.0125409	0.2761179	0.2251015	0.2215183	0.2248112	0.0308673	0.0648269	0.0005930	0.4982740	1.0556100	0.0171011	0.0567155	0.4878911	0.3651602	0.4861596
450	0.6782888	0.8957772	0.5066199	0.3709613	0.3793318	0.0175814	0.3098867	0.1725314	0.2084624	0.2418963	0.0174620	0.0602628	0.0025220	0.5065352	0.9781329	0.0180104	0.0338969	0.5971726	0.2080183	0.4485814
500	0.7044626	0.9161784	0.5557235	0.3933036	0.3767226	0.0081843	0.3460211	0.2349962	0.1939889	0.2738658	0.0148033	0.0553179	0.0005926	0.4951459	0.9823422	0.0119553	0.0542039	0.5097688	0.2293022	0.4537378
550	0.7476535	0.9857585	0.5660931	0.4127809	0.4280708	0.0245332	0.2826021	0.2204933	0.1754025	0.2907912	0.0880376	0.0324019	0.0345424	0.5037778	0.9687053	0.0316804	0.1440143	0.6082567	0.3008658	0.4700390
600	0.7324782	0.9964716	0.5551067	0.2987946	0.2820452	0.0212482	0.3135485	0.2324062	0.2134554	0.2736011	0.1393249	0.0386387	0.0463716	0.5034891	1.0194775	0.0276417	0.2052182	0.6024610	0.2420719	0.4333597
650	0.7275862	0.9470705	0.5383020	0.3332707	0.4447092	0.0342278	0.2883171	0.2059901	0.2393961	0.2607288	0.1509242	0.0390026	0.0372119	0.4574739	0.9951184	0.0165179	0.2421846	0.6381441	0.2021062	0.4497950
700	0.8013392	0.9549809	0.5459599	0.3418408	0.4052928	0.0220221	0.2298896	0.2368555	0.1818127	0.1784953	0.1539005	0.0462228	0.0348185	0.4757721	1.0890508	0.0253262	0.2306745	0.5446630	0.2793760	0.4113733
750	0.8521203	1.0203739	0.5145238	0.3021622	0.3970527	0.0305484	0.2852618	0.2452732	0.2334174	0.2755309	0.1798488	0.0335255	0.0417038	0.4817160	1.0273655	0.0157968	0.2825259	0.5428635	0.2414620	0.4426213
800	0.8058313	0.9914310	0.4459777	0.2800682	0.4122701	0.0225940	0.3209273	0.2247524	0.2459404	0.2277941	0.1962012	0.0366414	0.0494895	0.5821465	0.9283494	0.0133005	0.2567943	0.5394352	0.3133344	0.4055362
850	0.7317720	0.9717985	0.4420666	0.2652145	0.4508832	0.0364630	0.3289999	0.2075409	0.2243310	0.2828565	0.1843538	0.0286365	0.0305222	0.6158692	0.9639148	0.0099769	0.2911376	0.4752218	0.2434425	0.3869429
900	0.7709598	0.9838198	0.4664400	0.2828210	0.3909396	0.0572629	0.3568156	0.1940893	0.2483510	0.2207557	0.1941253	0.0308729	0.0440012	0.5720929	0.9103654	0.0119152	0.2670484	0.4857467	0.2283247	0.4213526
950	0.6872879	1.0048719	0.4765376	0.3164759	0.4243964	0.0836101	0.3412267	0.1964137	0.2634778	0.2762690	0.1467646	0.0307545	0.0433895	0.5577008	0.9577253	0.0154408	0.2808789	0.4745160	0.2277470	0.4098840
1000	0.7769725	1.0642650	0.4585469	0.2913602	0.4091478	0.0456019	0.3191481	0.2022997	0.2407800	0.2435651	0.1746138	0.0347410	0.0493717	0.5321226	0.9906666	0.0302748	0.1946407	0.4470228	0.1806446	0.3792361

0	0.7548896	1.0013897	0.4539938	0.2973369	0.4420488	0.0391128	0.3031300	0.1747760	0.2834398	0.1889376	0.2215246	0.0263215	0.0455548	0.6019253	0.9735948	0.0301330	0.2728275	0.4877671	0.2104629	0.4673707
50	0.7204102	0.7780024	0.3019551	0.2870930	0.2350365	0.0384600	0.3296942	0.1413291	0.2977585	0.1749364	0.1472725	0.0450902	0.0378223	0.5541559	0.9332018	0.0139285	0.2223837	0.4842415	0.2153351	0.3312438
100	0.6051580	0.4233313	0.2996672	0.4252116	0.1831512	0.0442609	0.3845865	0.1905558	0.2566410	0.3861048	0.2222577	0.0534986	0.0585191	0.4805289	0.9118932	0.0053879	0.3395541	0.5451274	0.4117076	0.2831635
150	0.4231664	0.2168453	0.3406987	0.7722536	0.1962735	0.0310210	0.5258170	0.3480502	0.2399300	0.7098863	0.4017938	0.0564473	0.0346388	0.3706742	0.7954199	0.0103290	0.4734630	0.6109297	0.7860911	0.3279860
200	0.2620437	0.1389094	0.4264309	0.8569580	0.2777138	0.0141123	0.6735163	0.4955195	0.1615315	0.8573404	0.5126235	0.0983093	0.0423147	0.2165458	0.6980001	0.0261496	0.7065003	0.7769838	1.1301286	0.3918727
250	0.1514711	0.1514825	0.5220758	0.9157798	0.2097476	0.0053087	0.7862432	0.7955506	0.2754980	0.9675574	0.7509213	0.2075137	0.0452144	0.1686163	0.5255360	0.0558560	0.9453009	0.8822327	1.0978112	0.4526044
300	0.1168098	0.1402540	0.4572475	0.9790238	0.2145654	0.0022455	0.8473051	0.7721902	0.4776537	1.0081010	0.8099848	0.2627766	0.0678456	0.1525903	0.4485659	0.0829094	0.9649967	0.8250676	0.9857773	0.4918331
350	0.0751255	0.1326095	0.4703718	1.0131619	0.2229559	0.0031378	0.8577739	0.7693333	0.4332669	0.9504182	0.8956248	0.2928931	0.0598796	0.1066100	0.4996868	0.1154226	0.9413772	0.8177609	1.0069008	0.4954698
400	0.0685383	0.1319622	0.3594749	0.9726762	0.2766630	0.0034771	0.8996785	0.8922145	0.4163894	0.9254558	0.8683925	0.2787323	0.0892479	0.0952932	0.4794532	0.1365553	0.9761215	0.8751021	1.0192730	0.4655894
450	0.0586552	0.1516077	0.4202788	1.0461664	0.2657863	0.0048920	0.8921341	0.8352960	0.4303124	1.0716160	0.9693599	0.2816433	0.0475723	0.0759133	0.5498366	0.1195246	1.0702598	0.8841652	0.9984229	0.4278822
500	0.0370817	0.1849086	0.4227948	0.9583634	0.2189783	0.0092578	0.8718654	0.8938332	0.4072617	1.0256127	0.8781192	0.2888864	0.0618046	0.0876928	0.6073414	0.0960946	0.9348127	0.8308888	1.1027357	0.4762329
550	0.0468255	0.4127416	0.7206298	0.9208638	0.5126422	0.0131636	0.7928069	0.6534777	0.3097295	0.9916504	0.8121296	0.2137998	0.0371762	0.1297650	0.5911772	0.1228315	0.9156729	0.8173223	1.0354061	0.6750578
600	0.1604521	0.7353757	0.7647871	0.8289414	0.5488233	0.0104172	0.5325638	0.5897571	0.1595881	0.7792109	0.6244232	0.1294874	0.0233238	0.1956077	0.6349773	0.0601173	0.7000914	0.8527044	0.9301707	0.7652661
650	0.3242121	0.9510801	0.6405746	0.6168966	0.4761688	0.0172007	0.4020689	0.4837918	0.1179112	0.5453375	0.4163575	0.0832276	0.0333779	0.3236780	0.8373143	0.0440625	0.5647461	0.7002553	0.5495704	0.5679457
700	0.4245675	0.9914643	0.5603241	0.4512885	0.4410058	0.0143698	0.3238576	0.3915487	0.1445947	0.3103174	0.2708644	0.0394245	0.0469037	0.4001519	0.8781820	0.0349704	0.3547767	0.5598778	0.3958152	0.4497539
750	0.5465000	1.0252977	0.5444962	0.3305692	0.3396660	0.0204951	0.3100668	0.2730738	0.2244953	0.2214889	0.2394407	0.0410075	0.0378248	0.4304198	0.9528384	0.0230263	0.2789509	0.5599446	0.2682408	0.4646485
800	0.6230956	1.0229827	0.4248898	0.2446007	0.3400051	0.0239387	0.2540119	0.2033408	0.3013198	0.1684398	0.1934600	0.0407017	0.0777560	0.5587548	0.9399222	0.0236350	0.2202200	0.4839073	0.2139277	0.3426984
850	0.7084714	1.0247040	0.4326049	0.3102078	0.4510347	0.0487095	0.2819919	0.1452644	0.2373702	0.1811876	0.1986032	0.0353801	0.0470714	0.5261177	0.9674571	0.0157816	0.2601868	0.5311162	0.2291738	0.3835313
900	0.7922140	0.9715771	0.4894065	0.3093863	0.3993353	0.0576276	0.2461322	0.2147059	0.2884001	0.1967012	0.1684955	0.0279632	0.0496999	0.5604920	0.9398390	0.0199343	0.2405151	0.4848341	0.2533112	0.3785109
950	0.7889597	0.9919070	0.4868861	0.3088339	0.4179646	0.0462091	0.2633015	0.2213766	0.2836566	0.1844849	0.1903257	0.0336435	0.0399147	0.5411284	0.9552108	0.0262557	0.2846916	0.5123145	0.2188324	0.3717934
1000	0.7732705	1.0822343	0.3987637	0.2837064	0.3571765	0.0357734	0.2678418	0.1639896	0.2762265	0.2130118	0.1983795	0.0328045	0.0494401	0.5730398	1.0474522	0.0221237	0.2257378	0.4794680	0.2102093	0.3996467

0	0.7548896	1.0013897	0.4539938	0.2973369	0.4420488	0.0391128	0.3031300	0.1747760	0.2834398	0.1889376	0.2215246	0.0263215	0.0455548	0.6019253	0.9735948	0.0301330	0.2728275	0.4877671	0.2104629	0.4673707
50	0.7501728	0.8082255	0.5291812	0.3111386	0.2749790	0.0498214	0.3578923	0.2162853	0.3173989	0.1323787	0.2066968	0.0357061	0.0689549	0.5533470	0.9102912	0.0373561	0.2125873	0.4377790	0.2792640	0.3838952
100	0.6984237	0.5732098	0.5688353	0.4188325	0.1590762	0.0439333	0.3758846	0.2461562	0.1965577	0.1185443	0.2791116	0.0602283	0.0435164	0.5138972	1.0622344	0.0353675	0.2386068	0.5425010	0.4356478	0.4545359
150	0.5909441	0.4871121	0.7322338	0.6061360	0.1475568	0.0338095	0.3432167	0.3088044	0.1516734	0.1858829	0.3496155	0.0877333	0.0470802	0.4417316	1.0254863	0.0347771	0.3243375	0.5613032	0.7038807	0.5506923
200	0.4494409	0.5580886	0.7880263	0.7484412	0.1833436	0.0145283	0.4096211	0.4648686	0.1678542	0.1632064	0.3778232	0.0846583	0.0338143	0.3484775	0.8991175	0.0325663	0.4172948	0.6714269	0.8607240	0.6154799
250	0.3898415	0.5622875	0.7900353	0.8175954	0.1125461	0.0270375	0.4728164	0.5859097	0.1305373	0.1431302	0.3770039	0.0878950	0.0168267	0.3283412	0.8418724	0.0284176	0.3508795	0.6174223	0.7950806	0.6628849
300	0.3208141	0.5471685	0.7364592	0.8497488	0.0872787	0.0317559	0.4323723	0.4477693	0.0855713	0.1966221	0.4191598	0.0782855	0.0643718	0.3788874	0.8658188	0.0356314	0.3580775	0.5460989	0.8186450	0.6315618
350	0.3373428	0.5731765	0.6519728	0.8787036	0.1360895	0.0264095	0.4944271	0.4107660	0.1160468	0.1657849	0.4191755	0.0664715	0.0505425	0.3439283	0.8611480	0.0336815	0.3992754	0.5441903	0.8631589	0.6740775
400	0.3457231	0.6006057	0.7383577	0.8401931	0.1863873	0.0190085	0.4392794	0.4841929	0.1033428	0.1409509	0.4188474	0.0832912	0.0734418	0.3575190	0.8384296	0.0292562	0.4091976	0.5833834	0.8184095	0.7558110
450	0.3488743	0.6072668	0.7310290	0.7702601	0.1474918	0.0147562	0.4383567	0.4570345	0.1031570	0.1213559	0.3838970	0.0616973	0.0360018	0.3628461	0.8428384	0.0477163	0.3210893	0.6514942	0.8050271	0.6796311
500	0.3517692	0.6003639	0.7717724	0.7436668	0.0992537	0.0185798	0.3837641	0.5622875	0.1220554	0.1238845	0.3856974	0.0802215	0.0232439	0.3648554	0.9037078	0.0516008	0.3508691	0.5953027	0.7313177	0.6639620
550	0.3458805	0.7299967	0.6426934	0.7589341	0.3209322	0.0031201	0.4205509	0.4708322	0.0985043	0.3476516	0.3884050	0.0620040	0.0302740	0.3861016	0.8701370	0.0307758	0.3533568	0.5330206	0.6828648	0.6272999
600	0.4423905	0.9631917	0.6885192	0.6435304	0.4938146	0.0082014	0.3684058	0.4187032	0.1386833	0.3402197	0.3804962	0.0573695	0.0400850	0.4411121	0.9029803	0.0304846	0.4069978	0.5760259	0.5848336	0.5857103
650	0.5623156	1.1223041	0.5498691	0.4852274	0.3212458	0.0125161	0.3374008	0.3569453	0.0956121	0.2226280	0.3089694	0.0329472	0.0339601	0.5208739	0.9332800	0.0239920	0.3257738	0.5422467	0.3232844	0.4987507
700	0.6617829	1.0302817	0.4850314	0.3218599	0.3890791	0.0124744	0.2865323	0.2897087	0.1607050	0.1621621	0.2357169	0.0446163	0.0427770	0.5526855	0.9815180	0.0131705	0.2330674	0.5365584	0.2388287	0.4364684
750	0.7265595	1.0366372	0.4825528	0.3432199	0.4429010	0.0250836	0.2645210	0.1811782	0.2099359	0.1548704	0.1946395	0.0375976	0.0480781	0.5809721	0.9609398	0.0101239	0.2319801	0.5467794	0.2127306	0.4360144
