"Time"	hyfR	fhlA	nsrR	feaR	hycB	hyfF	hyfH	hypC	hycG	hycF	hyfI	hyfJ	hypA	hycA	focB	hycE	hypE	hyfC	hypD	hyfA
100	0.7380772	0.2972646	0.4580158	0.0591596	0.0417587	0.1002782	0.6519599	0.3519345	0.1090812	0.0724213	0.5603878	0.9967368	0.6007074	0.4688891	0.9999694	0.0082672	0.1577932	0.6775108	0.0634905	0.7335807
150	0.7980445	0.4289535	0.3121817	0.1285249	0.0659414	0.1407519	0.7227196	0.4676325	0.1786120	0.2333616	0.6251438	0.9973698	0.7259365	0.5290500	0.9999875	0.0107289	0.3032628	0.7611321	0.0828717	0.7745125
200	0.8734300	0.5509145	0.2487068	0.3261892	0.1285065	0.2520190	0.8306177	0.5946022	0.3198202	0.4513648	0.6743107	0.9983283	0.7885283	0.6091311	0.9999951	0.0167202	0.4743842	0.8373014	0.1383085	0.8090094
250	0.9251357	0.6302766	0.2233192	0.5485028	0.2164892	0.3960670	0.9112005	0.7021010	0.4846796	0.6029712	0.7185563	0.9990524	0.8242182	0.6819498	0.9999981	0.0253547	0.5960927	0.8943782	0.2090600	0.8388080
300	0.9529998	0.6737038	0.2136347	0.7026463	0.3006379	0.5167295	0.9564613	0.7790358	0.6164567	0.6820041	0.7563653	0.9994663	0.8450418	0.7353965	0.9999993	0.0337773	0.6666014	0.9305717	0.2711544	0.8598905
350	0.9665257	0.6952705	0.2100476	0.7883179	0.3642453	0.5960072	0.9786734	0.8284633	0.7018827	0.7187522	0.7848196	0.9996750	0.8566221	0.7698272	0.9999997	0.0400906	0.7039903	0.9512345	0.3153988	0.8726937
400	0.9727882	0.7053504	0.2087445	0.8310259	0.4057219	0.6414174	0.9888043	0.8580254	0.7509977	0.7350715	0.8039818	0.9997740	0.8626885	0.7901777	0.9999999	0.0440662	0.7229223	0.9622795	0.3432834	0.8797475
450	0.9756229	0.7098704	0.2082775	0.8510682	0.4302406	0.6653763	0.9932302	0.8748450	0.7772000	0.7421662	0.8158533	0.9998196	0.8657048	0.8015002	1.0000000	0.0462924	0.7322270	0.9679320	0.3595669	0.8833943
500	0.9768897	0.7118369	0.2081117	0.8601258	0.4437709	0.6773635	0.9951138	0.8840689	0.7904907	0.7452091	0.8227679	0.9998403	0.8671424	0.8075251	1.0000000	0.0474412	0.7366983	0.9707371	0.3686133	0.8851983
550	0.9780711	0.7759953	0.4713908	0.7519897	0.4232736	0.6879984	0.9959884	0.8742286	0.7853219	0.6672721	0.7708353	0.9998519	0.6877086	0.8012725	0.9999887	0.0432901	0.7146972	0.9633680	0.4139776	0.8239560
600	0.9803016	0.7502840	0.7500169	0.4261732	0.3419584	0.7072848	0.9966427	0.8362833	0.7358439	0.3249045	0.7113354	0.9998642	0.4117108	0.7539060	0.9999777	0.0302072	0.5696820	0.9559859	0.4164497	0.7766793
650	0.9789747	0.6065038	0.8958438	0.2169608	0.2656733	0.6989025	0.9966698	0.7734110	0.6683653	0.1265482	0.6639638	0.9998625	0.2194543	0.6869877	0.9999724	0.0196618	0.4205402	0.9481858	0.3913480	0.7494309
700	0.9682507	0.4608975	0.9593163	0.1200801	0.2043210	0.6351061	0.9949065	0.6869527	0.5811180	0.0593827	0.6094365	0.9998265	0.1260792	0.6262497	0.9999699	0.0136419	0.3159309	0.9278902	0.3464456	0.7195649
750	0.9424695	0.3605591	0.9847030	0.0791443	0.1536483	0.5254284	0.9888406	0.5795707	0.4577335	0.0396590	0.5548917	0.9997360	0.0871844	0.5783392	0.9999676	0.0105913	0.2423323	0.8836073	0.2864214	0.6873565
800	0.9010205	0.3025966	0.9943872	0.0623840	0.1134628	0.4033546	0.9737768	0.4714745	0.3269230	0.0340537	0.5112035	0.9995659	0.0719379	0.5407773	0.9999634	0.0090977	0.1907009	0.8142360	0.2251887	0.6587824
850	0.8528656	0.2723322	0.9979742	0.0556023	0.0843306	0.2981618	0.9441483	0.3827520	0.2255330	0.0324431	0.4788818	0.9992897	0.0659965	0.5108539	0.9999557	0.0083654	0.1564690	0.7338030	0.1748284	0.6355490
900	0.8100528	0.2575394	0.9992772	0.0528713	0.0650313	0.2211294	0.8982086	0.3199759	0.1611178	0.0319653	0.4542849	0.9988991	0.0636124	0.4877112	0.9999445	0.0080032	0.1353496	0.6602051	0.1391354	0.6165990
950	0.7789604	0.2506406	0.9997442	0.0517738	0.0531650	0.1703969	0.8420001	0.2798076	0.1247304	0.0318177	0.4348505	0.9984296	0.0626150	0.4709640	0.9999320	0.0078235	0.1231451	0.6034025	0.1162215	0.6011357
1000	0.7594426	0.2475351	0.9999100	0.0513333	0.0462876	0.1393343	0.7864005	0.2558203	0.1056085	0.0317702	0.4196635	0.9979561	0.0621836	0.4597174	0.9999204	0.0077350	0.1164623	0.5644721	0.1024666	0.5891348

0	0.7372330	0.2451789	1.0000000	0.0510388	0.0384122	0.1005430	0.6565085	0.2266183	0.0873186	0.0317461	0.3882843	0.9967867	0.0618466	0.4434777	0.9998959	0.0076538	0.1095301	0.5084075	0.0853994	0.5677491
50	0.7365382	0.2468315	0.8327486	0.0512052	0.0368065	0.2199802	0.6555751	0.2277396	0.0843934	0.2304332	0.3882039	0.9967779	0.0633683	0.4452079	0.9998958	0.0076846	0.0850002	0.5077827	0.0856127	0.7360062
100	0.7486404	0.2970621	0.6557740	0.0530317	0.0365011	0.3313875	0.6679822	0.2425203	0.0896730	0.3595707	0.3884990	0.9968931	0.0747039	0.4605117	0.9998983	0.0079616	0.0712018	0.5179520	0.0915484	0.8786105
150	0.8004814	0.3964401	0.5631516	0.0591007	0.0436063	0.4043016	0.7360596	0.2917137	0.1206936	0.4142473	0.3934999	0.9974970	0.0997734	0.4971170	0.9999092	0.0087421	0.0846880	0.5748666	0.1169278	0.9412340
200	0.8660433	0.4986845	0.5228372	0.0694213	0.0604095	0.4830294	0.8329805	0.3769810	0.1943802	0.4484088	0.4106100	0.9983435	0.1332786	0.5444344	0.9999255	0.0100202	0.1148622	0.6701142	0.1650912	0.9674787
250	0.9152881	0.5751161	0.5067130	0.0802756	0.0828420	0.5715934	0.9086331	0.4754824	0.2962862	0.4718549	0.4408968	0.9990133	0.1648155	0.5873455	0.9999410	0.0114366	0.1464686	0.7630461	0.2219859	0.9794546
300	0.9443914	0.6227151	0.5005622	0.0885704	0.1047858	0.6489793	0.9532293	0.5628854	0.3903848	0.4857129	0.4771929	0.9994188	0.1878771	0.6190260	0.9999523	0.0126321	0.1710591	0.8319111	0.2724090	0.9853034
350	0.9597554	0.6491281	0.4982839	0.0937457	0.1224445	0.7036913	0.9760721	0.6284117	0.4585581	0.4927624	0.5109056	0.9996346	0.2020919	0.6396595	0.9999594	0.0134729	0.1873036	0.8758253	0.3099669	0.9882243
400	0.9674381	0.6626752	0.4974563	0.0965838	0.1349142	0.7374162	0.9869108	0.6724346	0.5014212	0.4959901	0.5372697	0.9997422	0.2099149	0.6520449	0.9999635	0.0139959	0.1970068	0.9014560	0.3350570	0.9896813
450	0.9711748	0.6692389	0.4971597	0.0980145	0.1429417	0.7564650	0.9918344	0.6998769	0.5261137	0.4973703	0.5555675	0.9997942	0.2139060	0.6590709	0.9999657	0.0142945	0.2024259	0.9155930	0.3506469	0.9904017
500	0.9729614	0.6722852	0.4970544	0.0986958	0.1477657	0.7666132	0.9940163	0.7160827	0.5395360	0.4979354	0.5672252	0.9998189	0.2158389	0.6628952	0.9999669	0.0144548	0.2053098	0.9230903	0.3598481	0.9907539
550	0.9739218	0.6747595	0.6642687	0.0927312	0.1563645	0.7272967	0.9949882	0.7211589	0.5641445	0.3041745	0.5745915	0.9998310	0.2037818	0.6611860	0.9999675	0.0141634	0.2781727	0.9271258	0.3628576	0.8802015
600	0.9733608	0.6005638	0.8412303	0.0753440	0.1595835	0.6829742	0.9952661	0.7003581	0.5715453	0.1332138	0.5759996	0.9998333	0.1547219	0.6406981	0.9999678	0.0126324	0.2955811	0.9277690	0.3532787	0.7842647
650	0.9662566	0.4824440	0.9338481	0.0626876	0.1504841	0.6248277	0.9941398	0.6493397	0.5371469	0.0641611	0.5608692	0.9998107	0.1100184	0.6078586	0.9999677	0.0109120	0.2676869	0.9172632	0.3266531	0.7313624
700	0.9466632	0.3825975	0.9741609	0.0562089	0.1303970	0.5336815	0.9896544	0.5699947	0.4519662	0.0416949	0.5324095	0.9997425	0.0843698	0.5738396	0.9999668	0.0096304	0.2278500	0.8854030	0.2823301	0.6942344
750	0.9118073	0.3176984	0.9902845	0.0532582	0.1058573	0.4237327	0.9780206	0.4779867	0.3395586	0.0348272	0.5026713	0.9996053	0.0720297	0.5427976	0.9999640	0.0088036	0.1896981	0.8280823	0.2300188	0.6646851
800	0.8669733	0.2810563	0.9964352	0.0519757	0.0834091	0.3206033	0.9539639	0.3944100	0.2406026	0.0327288	0.4772773	0.9993729	0.0664570	0.5155250	0.9999579	0.0083007	0.1595072	0.7542800	0.1822825	0.6410297
850	0.8231651	0.2621060	0.9987134	0.0514303	0.0662632	0.2397981	0.9140683	0.3307845	0.1724925	0.0320705	0.4560928	0.9990287	0.0639570	0.4927720	0.9999481	0.0080058	0.1386359	0.6807395	0.1458278	0.6217314
900	0.7887290	0.2528793	0.9995409	0.0512012	0.0546605	0.1837571	0.8614235	0.2878209	0.1318846	0.0318565	0.4380973	0.9985905	0.0628177	0.4752400	0.9999361	0.0078391	0.1255798	0.6200725	0.1211166	0.6057288
950	0.7657033	0.2485821	0.9998376	0.0511057	0.0474530	0.1480266	0.8054335	0.2610906	0.1096874	0.0317846	0.4231118	0.9981192	0.0622913	0.4628414	0.9999243	0.0077482	0.1180006	0.5763078	0.1056653	0.5928821
1000	0.7520119	0.2466479	0.9999429	0.0510661	0.0432510	0.1266012	0.7558891	0.2453978	0.0982109	0.0317597	0.4113498	0.9976900	0.0620478	0.4547254	0.9999144	0.0077004	0.1138441	0.5476148	0.0965370	0.5833167

0	0.7372330	0.2451789	1.0000000	0.0510388	0.0384122	0.1005430	0.6565085	0.2266183	0.0873186	0.0317461	0.3882843	0.9967867	0.0618466	0.4434777	0.9998959	0.0076538	0.1095301	0.5084075	0.0853994	0.5677491
50	0.7245935	0.1991177	0.8232897	0.0512183	0.0377391	0.3690532	0.7523187	0.2255938	0.0729088	0.0330455	0.4022798	0.9966501	0.1919912	0.4262916	0.9998920	0.0076686	0.1093785	0.4987206	0.0834870	0.5663540
100	0.6515497	0.1623999	0.6363064	0.0533113	0.0345417	0.6078056	0.8578973	0.2262154	0.0564353	0.0448877	0.4157953	0.9952441	0.3138327	0.4019893	0.9998441	0.0077747	0.1169945	0.4394384	0.0752193	0.5549142
150	0.5690803	0.1662698	0.5384458	0.0608436	0.0324952	0.7123970	0.9125283	0.2432099	0.0504115	0.0746769	0.4117036	0.9907790	0.3718638	0.3872833	0.9997376	0.0080329	0.1507440	0.3588318	0.0701338	0.5261098
200	0.5469960	0.1875986	0.4958515	0.0744983	0.0349145	0.7517111	0.9355689	0.2750964	0.0520937	0.1124702	0.3945030	0.9846891	0.3979157	0.3899193	0.9996728	0.0084765	0.2031862	0.3074096	0.0744963	0.4909770
250	0.5776718	0.2081119	0.4788153	0.0894534	0.0408934	0.7664813	0.9454743	0.3098974	0.0568258	0.1446772	0.3800381	0.9824605	0.4121287	0.4068653	0.9996792	0.0090331	0.2525465	0.3008907	0.0856206	0.4743317
300	0.6239907	0.2221782	0.4723167	0.1011566	0.0478820	0.7732627	0.9517120	0.3396682	0.0619120	0.1661318	0.3777947	0.9848417	0.4213724	0.4289211	0.9997261	0.0095645	0.2881688	0.3298592	0.0985198	0.4824733
350	0.6633160	0.2303659	0.4699096	0.1085608	0.0540120	0.7777157	0.9577153	0.3618937	0.0662274	0.1782743	0.3860505	0.9886080	0.4274668	0.4489768	0.9997794	0.0099792	0.3103089	0.3730002	0.1098131	0.5028343
400	0.6899696	0.2346823	0.4690352	0.1126555	0.0585709	0.7812393	0.9635416	0.3770407	0.0694379	0.1844518	0.3987346	0.9917128	0.4312351	0.4641663	0.9998216	0.0102597	0.3228789	0.4131145	0.1182480	0.5232060
450	0.7059324	0.2368102	0.4687218	0.1147306	0.0616085	0.7839534	0.9683941	0.3866815	0.0716026	0.1873869	0.4110724	0.9937492	0.4333983	0.4744370	0.9998497	0.0104311	0.3296046	0.4431505	0.1239231	0.5385476
500	0.7147628	0.2378095	0.4686105	0.1157222	0.0634781	0.7858572	0.9719044	0.3924945	0.0729504	0.1887214	0.4208774	0.9949459	0.4345623	0.4808601	0.9998666	0.0105281	0.3330557	0.4629426	0.1274693	0.5485402
550	0.7468961	0.3741173	0.6452816	0.1071631	0.0652702	0.5269422	0.8917735	0.3962551	0.1079426	0.1647824	0.4145540	0.9959108	0.3162264	0.5047095	0.9998815	0.0105182	0.3195080	0.4991952	0.1335912	0.5589589
600	0.8321440	0.4531434	0.8322511	0.0831428	0.0734345	0.3597749	0.8817667	0.4104304	0.1814540	0.0958483	0.4137221	0.9973308	0.1937146	0.5324286	0.9999047	0.0101335	0.2730700	0.6071774	0.1604276	0.5889397
650	0.8893958	0.4194543	0.9301069	0.0661850	0.0834411	0.3463197	0.9163342	0.4262422	0.2492836	0.0551584	0.4282871	0.9984385	0.1225881	0.5410554	0.9999278	0.0095078	0.2335375	0.7095014	0.1876730	0.6213406
700	0.9032774	0.3576479	0.9726995	0.0576783	0.0853244	0.3462924	0.9418444	0.4172128	0.2617054	0.0396042	0.4417548	0.9990139	0.0882315	0.5343614	0.9999435	0.0089158	0.2014612	0.7572716	0.1919859	0.6360531
750	0.8855196	0.3083150	0.9897351	0.0538604	0.0786608	0.3137377	0.9468472	0.3829903	0.2278265	0.0343546	0.4469424	0.9991954	0.0731410	0.5196750	0.9999503	0.0084596	0.1733963	0.7501005	0.1757887	0.6348846
800	0.8510601	0.2776706	0.9962336	0.0522201	0.0682818	0.2615231	0.9306828	0.3397810	0.1815747	0.0326260	0.4446856	0.9991133	0.0667414	0.5020670	0.9999493	0.0081414	0.1505995	0.7079130	0.1517357	0.6256123
850	0.8141851	0.2609294	0.9986406	0.0515290	0.0583522	0.2099126	0.8951689	0.3011582	0.1436370	0.0320496	0.4373491	0.9988447	0.0640135	0.4850926	0.9999424	0.0079345	0.1341402	0.6542869	0.1294145	0.6134295
900	0.7841018	0.2524858	0.9995150	0.0512409	0.0507146	0.1692525	0.8464565	0.2724211	0.1185257	0.0318528	0.4273774	0.9984549	0.0628211	0.4709941	0.9999324	0.0078080	0.1234329	0.6056676	0.1125852	0.6011025
950	0.7635101	0.2484560	0.9998284	0.0511217	0.0455565	0.1411979	0.7945964	0.2533266	0.1037392	0.0317842	0.4170361	0.9980233	0.0622869	0.4605761	0.9999219	0.0077351	0.1170158	0.5687894	0.1013309	0.5903020
1000	0.7510418	0.2466096	0.9999396	0.0510726	0.0423663	0.1234646	0.7488130	0.2415696	0.0956384	0.0317598	0.4079649	0.9976275	0.0620445	0.4535578	0.9999130	0.0076950	0.1134057	0.5438306	0.0943694	0.5819218

0	0.7372330	0.2451789	1.0000000	0.0510388	0.0384122	0.1005430	0.6565085	0.2266183	0.0873186	0.0317461	0.3882843	0.9967867	0.0618466	0.4434777	0.9998959	0.0076538	0.1095301	0.5084075	0.0853994	0.5677491
50	0.7883548	0.2292151	0.9444474	0.0510829	0.0569185	0.1491460	0.6604129	0.1962778	0.0849168	0.0320715	0.3896301	0.9968602	0.2666561	0.4433289	0.9998970	0.0076575	0.2102506	0.5056719	0.0846510	0.5579534
100	0.8259977	0.2208628	0.8856653	0.0513634	0.0798154	0.1956919	0.6788859	0.1558720	0.0821850	0.0338066	0.3968251	0.9971683	0.4523945	0.4428777	0.9998997	0.0076841	0.2991258	0.4904460	0.0812254	0.5560623
150	0.8398614	0.2291803	0.8549008	0.0518315	0.0943959	0.2207815	0.7059863	0.1305019	0.0821728	0.0362201	0.4062001	0.9975253	0.5347017	0.4445251	0.9999033	0.0077448	0.3433330	0.4755786	0.0785925	0.5601009
200	0.8507430	0.2429628	0.8415104	0.0522865	0.1031882	0.2376268	0.7398617	0.1208653	0.0849897	0.0381899	0.4140833	0.9978540	0.5654883	0.4503714	0.9999106	0.0078341	0.3663143	0.4775908	0.0798119	0.5650367
250	0.8629604	0.2547137	0.8361547	0.0526162	0.1091095	0.2531740	0.7773530	0.1216052	0.0895845	0.0393938	0.4202971	0.9981508	0.5763878	0.4591920	0.9999198	0.0079316	0.3799234	0.4956020	0.0843556	0.5701607
300	0.8740590	0.2625039	0.8341118	0.0528160	0.1134530	0.2680053	0.8121925	0.1271570	0.0946901	0.0400111	0.4255157	0.9984009	0.5802387	0.4684023	0.9999281	0.0080171	0.3885376	0.5198591	0.0901571	0.5751228
350	0.8823199	0.2669903	0.8333550	0.0529239	0.1166361	0.2806774	0.8399299	0.1336906	0.0992819	0.0402942	0.4299675	0.9985913	0.5816393	0.4761932	0.9999344	0.0080811	0.3939634	0.5422912	0.0955217	0.5793504
400	0.8876877	0.2693488	0.8330801	0.0529780	0.1188545	0.2902384	0.8595749	0.1392911	0.1028348	0.0404151	0.4335792	0.9987234	0.5821723	0.4819468	0.9999386	0.0081238	0.3972523	0.5593970	0.0996782	0.5825197
450	0.8908627	0.2705116	0.8329816	0.0530036	0.1203060	0.2967283	0.8723396	0.1433883	0.1052872	0.0404643	0.4363008	0.9988083	0.5823849	0.4858115	0.9999413	0.0081499	0.3991552	0.5709410	0.1025499	0.5846602
500	0.8926158	0.2710582	0.8329466	0.0530154	0.1212003	0.3007763	0.8801124	0.1460984	0.1068365	0.0404838	0.4382088	0.9988599	0.5824731	0.4882313	0.9999429	0.0081647	0.4002083	0.5780909	0.1043805	0.5859927
550	0.8541673	0.2939055	0.8884869	0.0529044	0.1033481	0.2607022	0.8843976	0.1784225	0.1114528	0.0397094	0.4386350	0.9988785	0.3806172	0.4897520	0.9999436	0.0081664	0.3004811	0.5861484	0.1065928	0.5979940
600	0.8332629	0.3039394	0.9472646	0.0524020	0.0814361	0.2247496	0.8858960	0.2219721	0.1191292	0.0368492	0.4353482	0.9988446	0.1956312	0.4901875	0.9999426	0.0081273	0.2119066	0.6070606	0.1125387	0.6059649
650	0.8278257	0.2923937	0.9780277	0.0518510	0.0676635	0.2058479	0.8833941	0.2504119	0.1234280	0.0343086	0.4308458	0.9987809	0.1120151	0.4876952	0.9999406	0.0080458	0.1679752	0.6249306	0.1170785	0.6074916
700	0.8170749	0.2757639	0.9914175	0.0514688	0.0589819	0.1892120	0.8725313	0.2607109	0.1205005	0.0328836	0.4266903	0.9986722	0.0799982	0.4818497	0.9999378	0.0079468	0.1451604	0.6249179	0.1159069	0.6053525
750	0.7992762	0.2625856	0.9967730	0.0512507	0.0526971	0.1700296	0.8501471	0.2587254	0.1129327	0.0322189	0.4222247	0.9984862	0.0684349	0.4739181	0.9999331	0.0078542	0.1314932	0.6083942	0.1103389	0.6005314
800	0.7800208	0.2542692	0.9988159	0.0511383	0.0479106	0.1505705	0.8174902	0.2515381	0.1047451	0.0319351	0.4168284	0.9982193	0.0643031	0.4656821	0.9999266	0.0077807	0.1227116	0.5843530	0.1034525	0.5940426
850	0.7639359	0.2496440	0.9995726	0.0510839	0.0444028	0.1338892	0.7798954	0.2438018	0.0981470	0.0318197	0.4107571	0.9979040	0.0627983	0.4585128	0.9999192	0.0077291	0.1171259	0.5608442	0.0973512	0.5871544
900	0.7526080	0.2472737	0.9998475	0.0510587	0.0420011	0.1213575	0.7438503	0.2375374	0.0936100	0.0317743	0.4047837	0.9975908	0.0622296	0.4530272	0.9999122	0.0076960	0.1137273	0.5419875	0.0927994	0.5809766
950	0.7455338	0.2461273	0.9999460	0.0510473	0.0404647	0.1128309	0.7139768	0.2331475	0.0907886	0.0317567	0.3996182	0.9973227	0.0620054	0.4492220	0.9999065	0.0076763	0.1117616	0.5286437	0.0897497	0.5761333
1000	0.7414886	0.2455962	0.9999810	0.0510423	0.0395386	0.1074562	0.6919410	0.2303392	0.0891532	0.0317501	0.3956121	0.9971201	0.0619136	0.4467764	0.9999024	0.0076653	0.1106766	0.5200012	0.0878519	0.5727314

0	0.7372330	0.2451789	1.0000000	0.0510388	0.0384122	0.1005430	0.6565085	0.2266183	0.0873186	0.0317461	0.3882843	0.9967867	0.0618466	0.4434777	0.9998959	0.0076538	0.1095301	0.5084075	0.0853994	0.5677491
50	0.7178790	0.1757216	1.0000000	0.0510387	0.0372638	0.0948461	0.6367877	0.2231826	0.0815571	0.0480773	0.3878201	0.9965708	0.0616531	0.4401542	0.9998888	0.2847436	0.2501220	0.4940598	0.0820912	0.5657427
100	0.5821231	0.0938781	1.0000000	0.0510386	0.0305931	0.0661718	0.4917115	0.2054535	0.0704242	0.0581393	0.3805175	0.9925831	0.0600185	0.4117648	0.9995828	0.5902183	0.3600899	0.3983868	0.0649057	0.5467446
150	0.3724738	0.0457223	1.0000000	0.0510386	0.0210820	0.0352968	0.2995045	0.1835854	0.0617109	0.0610329	0.3480676	0.9306654	0.0559156	0.3524426	0.9874076	0.7569133	0.3967813	0.2541295	0.0435091	0.4772576
200	0.2194037	0.0222366	1.0000000	0.0510386	0.0131424	0.0179826	0.1762640	0.1674403	0.0567873	0.0614557	0.2818220	0.6237938	0.0503436	0.2891481	0.8871296	0.8322265	0.4035614	0.1403377	0.0277682	0.3427083
250	0.1427992	0.0117576	1.0000000	0.0510385	0.0080236	0.0106131	0.1151163	0.1578620	0.0543697	0.0608973	0.2024204	0.3113837	0.0456176	0.2419831	0.7664396	0.8633437	0.4024448	0.0751786	0.0185322	0.2135047
300	0.1107789	0.0073187	1.0000000	0.0510385	0.0051634	0.0078029	0.0879897	0.1527477	0.0532674	0.0599167	0.1352407	0.1425267	0.0427217	0.2129321	0.6889123	0.8755473	0.4004586	0.0429693	0.0136405	0.1360984
350	0.0985029	0.0055010	1.0000000	0.0510385	0.0036974	0.0067792	0.0766815	0.1501647	0.0527870	0.0590111	0.0892810	0.0674131	0.0412689	0.1968541	0.6382280	0.8801729	0.3990807	0.0281818	0.0111676	0.0994276
400	0.0939898	0.0047743	1.0000000	0.0510385	0.0029868	0.0064138	0.0721506	0.1489004	0.0525840	0.0584201	0.0616459	0.0363919	0.0406208	0.1885172	0.6041463	0.8818847	0.3983092	0.0216791	0.0099435	0.0838470
450	0.0923640	0.0044888	1.0000000	0.0510385	0.0026551	0.0062846	0.0703845	0.1482931	0.0525001	0.0581074	0.0463336	0.0239937	0.0403506	0.1843752	0.5831511	0.8825072	0.3979158	0.0188973	0.0093434	0.0775616
500	0.0917838	0.0043781	1.0000000	0.0510385	0.0025045	0.0062391	0.0697098	0.1480046	0.0524659	0.0579613	0.0382988	0.0191149	0.0402422	0.1823780	0.5715533	0.8827304	0.3977252	0.0177294	0.0090504	0.0750923
550	0.0963194	0.0737928	1.0000000	0.0510385	0.0026005	0.0062240	0.0694561	0.1479473	0.0558217	0.0429814	0.0342808	0.0173439	0.0415645	0.1832198	0.5896940	0.6054801	0.2550891	0.0172457	0.0091472	0.0744627
600	0.1860539	0.1556201	1.0000000	0.0510385	0.0049307	0.0062573	0.0693639	0.1504365	0.0601034	0.0347797	0.0362396	0.0240388	0.0483563	0.2097715	0.7498501	0.2998710	0.1412467	0.0171040	0.0136253	0.0813441
650	0.3727531	0.2037698	1.0000000	0.0510385	0.0110642	0.0072530	0.0699568	0.1604265	0.0641514	0.0324843	0.0646882	0.2074132	0.0549172	0.2677673	0.8831248	0.1332284	0.1030062	0.0242796	0.0266438	0.1316232
700	0.5361143	0.2272532	1.0000000	0.0510385	0.0189138	0.0141300	0.0871781	0.1763988	0.0692422	0.0319165	0.1297372	0.5608320	0.0587039	0.3281905	0.9512127	0.0580317	0.0971120	0.0960868	0.0436225	0.2547437
750	0.6370615	0.2377313	1.0000000	0.0510385	0.0259437	0.0308451	0.1689678	0.1926867	0.0747808	0.0317833	0.2070655	0.7963263	0.0605054	0.3744253	0.9805862	0.0270163	0.1000852	0.2268315	0.0587043	0.3835720
800	0.6902779	0.2421700	1.0000000	0.0510385	0.0310711	0.0522797	0.3054765	0.2056223	0.0795000	0.0317534	0.2730372	0.9113878	0.0612918	0.4046419	0.9924135	0.0148805	0.1038144	0.3425116	0.0695776	0.4713113
850	0.7160765	0.2439875	1.0000000	0.0510385	0.0343526	0.0710837	0.4367879	0.2144418	0.0828388	0.0317472	0.3199101	0.9616318	0.0616210	0.4226130	0.9970287	0.0102939	0.1064306	0.4189674	0.0765003	0.5203931
900	0.7279662	0.2447142	1.0000000	0.0510385	0.0362725	0.0841801	0.5317692	0.2198834	0.0849135	0.0317461	0.3497160	0.9825395	0.0617558	0.4326493	0.9988030	0.0086026	0.1079552	0.4628351	0.0805720	0.5453540
950	0.7332603	0.2449997	1.0000000	0.0510385	0.0373254	0.0920578	0.5903285	0.2230175	0.0860895	0.0317460	0.3673303	0.9910515	0.0618104	0.4380061	0.9994803	0.0079903	0.1087631	0.4860568	0.0828432	0.5574159
1000	0.7355576	0.2451104	1.0000000	0.0510385	0.0378751	0.0963559	0.6230396	0.2247357	0.0867128	0.0317460	0.3772139	0.9944832	0.0618323	0.4407683	0.9997380	0.0077719	0.1091669	0.4977338	0.0840643	0.5630644

0	0.7372330	0.2451789	1.0000000	0.0510388	0.0384122	0.1005430	0.6565085	0.2266183	0.0873186	0.0317461	0.3882843	0.9967867	0.0618466	0.4434777	0.9998959	0.0076538	0.1095301	0.5084075	0.0853994	0.5677491
50	0.7310597	0.2206727	1.0000000	0.0322057	0.0379930	0.2321049	0.6499424	0.2253146	0.0865830	0.5258733	0.3880783	0.9967213	0.1829524	0.4424013	0.9998943	0.0076457	0.1083683	0.5035265	0.0841805	0.5670216
100	0.6937714	0.1917964	1.0000000	0.0146009	0.0353870	0.3444772	0.5994976	0.2175781	0.0827086	0.8313972	0.3857846	0.9961333	0.2920487	0.4346503	0.9998781	0.0075966	0.1021422	0.4712526	0.0772381	0.5610062
150	0.6352689	0.1748059	1.0000000	0.0060919	0.0311801	0.3868572	0.4931286	0.2056362	0.0775938	0.9229695	0.3775304	0.9943282	0.3394418	0.4197814	0.9998329	0.0075198	0.0934833	0.4150589	0.0669276	0.5453973
200	0.5811218	0.1665196	1.0000000	0.0024776	0.0270867	0.3968387	0.3681893	0.1944307	0.0734670	0.9468235	0.3621538	0.9906069	0.3563910	0.4029164	0.9997606	0.0074480	0.0860980	0.3554961	0.0575526	0.5205110
250	0.5431061	0.1628224	1.0000000	0.0010027	0.0239850	0.3965996	0.2644338	0.1861365	0.0708067	0.9527637	0.3426672	0.9848520	0.3618852	0.3884250	0.9996779	0.0073962	0.0811168	0.3050457	0.0507820	0.4916275
300	0.5205011	0.1612563	1.0000000	0.0004092	0.0219561	0.3944254	0.1946091	0.1807671	0.0692896	0.9542190	0.3234798	0.9780194	0.3635493	0.3779197	0.9996023	0.0073644	0.0781784	0.2670064	0.0464766	0.4652920
350	0.5084344	0.1606150	1.0000000	0.0001716	0.0207509	0.3926028	0.1532514	0.1775734	0.0684878	0.9545733	0.3076433	0.9715843	0.3640235	0.3711194	0.9995436	0.0073467	0.0765867	0.2405258	0.0439450	0.4453380
400	0.5024533	0.1603585	1.0000000	0.0000766	0.0200822	0.3914489	0.1306325	0.1757804	0.0680854	0.9546593	0.2961431	0.9665555	0.3641495	0.3670555	0.9995035	0.0073376	0.0757732	0.2233324	0.0425314	0.4321864
450	0.4996425	0.1602578	1.0000000	0.0000387	0.0197296	0.3908015	0.1188936	0.1748148	0.0678911	0.9546802	0.2885502	0.9631484	0.3641796	0.3647660	0.9994788	0.0073332	0.0753746	0.2128570	0.0417702	0.4243758
