"Time"	xylR	arcA	lldR	betI	lldD	betT	betA	lldP	betB	ydeA	puuR	puuD	fadJ	appA	ackA	puuA	hybD	rpsJ	ssb	rplC
350	0.8077492	0.9418990	0.4956082	0.0655129	0.3286476	0.2411714	0.7131774	0.0314961	0.3450734	0.2375073	0.1834230	0.0397481	0.0513998	0.7280757	0.8903002	0.0020114	0.2124637	0.5215651	0.1963511	0.0237801
400	0.7610677	0.9112586	0.4098639	0.1096094	0.4393566	0.2180072	0.7480676	0.0369069	0.3740535	0.2758139	0.1775767	0.0567426	0.0640384	0.7106137	0.8461657	0.0034035	0.2135908	0.4500785	0.2491492	0.0248719
450	0.7716821	1.0715409	0.5236333	0.1258113	0.3679108	0.1805184	0.7409764	0.0370856	0.3559373	0.3163017	0.2000375	0.0291159	0.0495744	0.7804580	0.8464692	0.0022961	0.2450810	0.4142073	0.2548448	0.0229693
500	0.7872514	1.0696724	0.4656503	0.1538717	0.3211225	0.1304841	0.6618853	0.0544973	0.3923283	0.1965757	0.1907581	0.0253427	0.0661438	0.7480158	0.9049500	0.0005007	0.2320321	0.4337263	0.2456177	0.0230645
550	0.6891791	1.0044775	0.4242786	0.1681461	0.3329998	0.1372407	0.5608356	0.0868220	0.3376406	0.1812157	0.1796891	0.0506770	0.0529758	0.7255257	1.1104742	0.0092025	0.2268561	0.5208598	0.2686580	0.1027516
600	0.6905791	0.8954015	0.4906831	0.2692206	0.3181804	0.1177187	0.5533629	0.1792063	0.3091358	0.1804798	0.1676727	0.0388577	0.0389116	0.6803251	1.1069043	0.0280728	0.2062694	0.5573760	0.2189982	0.2378352
650	0.6613436	0.9947735	0.5552875	0.3203874	0.4001615	0.0806631	0.4288867	0.2168118	0.3048263	0.2002492	0.1650951	0.0508921	0.0270893	0.6487882	1.0636299	0.0142376	0.2222003	0.5705085	0.2704726	0.3685276
700	0.7293769	1.1145744	0.4273674	0.2786650	0.4269601	0.0698486	0.3792731	0.1982525	0.2579133	0.1948981	0.2086335	0.0349286	0.0310168	0.6480162	1.0283735	0.0068406	0.2337310	0.5314825	0.1909881	0.3806798
750	0.7301216	1.0693914	0.4754621	0.2457064	0.3891769	0.0610803	0.4010368	0.1334917	0.2348802	0.1632417	0.1729735	0.0245320	0.0369881	0.6074414	1.0376687	0.0159210	0.1776718	0.4506688	0.1485673	0.4438632
800	0.8963666	1.0602535	0.3788225	0.1904540	0.3153677	0.0835420	0.3811348	0.1300467	0.2433301	0.1629249	0.1845081	0.0366999	0.0204832	0.5739660	1.0401835	0.0258375	0.1609627	0.4547532	0.1557113	0.3687785
850	0.8911207	0.9704529	0.4853284	0.2660241	0.4734436	0.0822989	0.3880431	0.1379848	0.2569813	0.1441725	0.1775618	0.0149460	0.0549332	0.5649380	0.9565509	0.0273693	0.2040791	0.5026729	0.2211727	0.3431020
900	0.7847992	0.9731553	0.4643909	0.2841300	0.4171884	0.0786710	0.3945362	0.1990795	0.2409188	0.2160959	0.1694610	0.0193539	0.0378721	0.5545143	0.9486036	0.0268023	0.2395550	0.4979867	0.2338653	0.4414377
950	0.7319960	1.0029849	0.5361615	0.2968956	0.4693359	0.0548578	0.3142598	0.1827524	0.2131398	0.1960472	0.1971477	0.0327159	0.0306097	0.6051220	0.8999869	0.0322465	0.2363438	0.5050940	0.2498212	0.4193869
1000	0.7813758	0.9964821	0.4328061	0.2801808	0.4835356	0.0602864	0.3030451	0.2181131	0.2226576	0.1910816	0.1576586	0.0288032	0.0338597	0.6132050	1.0216432	0.0360230	0.2620939	0.4314327	0.2194765	0.4890941

0	0.8099657	1.0387888	0.4130288	0.2790089	0.4196823	0.0385572	0.3334307	0.1666096	0.2175640	0.2212362	0.2151627	0.0461127	0.0476917	0.6351822	0.9607216	0.0203950	0.2054476	0.4881028	0.2240699	0.3860654
50	0.8399648	1.0100512	0.4582122	0.2528618	0.3379230	0.0324924	0.2479865	0.1385930	0.2445465	0.1844470	0.1450622	0.0263467	0.0368934	0.5961707	1.0030731	0.0387347	0.2131816	0.4395836	0.2596652	0.3687602
100	0.7691030	0.9165486	0.3628601	0.2100796	0.2773692	0.0662127	0.1843782	0.0754481	0.3373136	0.1887742	0.0906193	0.0141045	0.0244546	0.5927973	1.0736607	0.0301572	0.2323759	0.4860527	0.2393865	0.3805519
150	0.6836430	1.0129684	0.4257238	0.2196400	0.3111797	0.1122293	0.1801773	0.0502186	0.2541430	0.1642064	0.0710575	0.0063157	0.0510173	0.5704511	1.0981057	0.0245870	0.3277020	0.4606954	0.1965632	0.3900460
200	0.7954432	0.9300447	0.3684582	0.2104734	0.2409000	0.1121239	0.1631401	0.0464122	0.2503036	0.1843888	0.0796018	0.0087644	0.0495011	0.5656218	1.0758074	0.0240826	0.2979014	0.4722836	0.2248237	0.4469316
250	0.7394443	0.9186628	0.4391482	0.2454526	0.2913707	0.1083698	0.1797782	0.0781984	0.2736031	0.2028277	0.0900375	0.0040791	0.0397340	0.5292236	1.0250868	0.0316330	0.2813514	0.5000401	0.2173220	0.4533323
300	0.6386100	0.9958249	0.4448987	0.2799210	0.3256458	0.0918887	0.1952430	0.0639148	0.3181588	0.2479867	0.0798551	0.0066989	0.0216681	0.5351538	1.0150061	0.0457615	0.2996576	0.4602354	0.2510122	0.4076688
350	0.7006678	1.1117861	0.4955028	0.2526975	0.2669347	0.0982463	0.1877093	0.1300174	0.3183519	0.1916026	0.0555698	0.0030585	0.0178182	0.6277744	1.0258810	0.0319854	0.2261820	0.5621400	0.2315203	0.3993818
400	0.7436757	1.0695278	0.4627002	0.1992491	0.2189072	0.0654177	0.1472011	0.0623833	0.2920718	0.1667821	0.0439838	0.0025917	0.0445806	0.6260577	0.9799248	0.0443848	0.1740895	0.5133157	0.2036179	0.3392312
450	0.6860433	0.9894755	0.4630163	0.1897650	0.2515079	0.0897711	0.1391771	0.0987348	0.2544015	0.1441455	0.0526620	0.0002033	0.0260464	0.6101217	0.9894043	0.0302648	0.2003030	0.5145700	0.1769599	0.3765906
500	0.7664431	0.9943677	0.4798429	0.2196663	0.2323281	0.1464626	0.2276821	0.1318991	0.2623313	0.1589304	0.0573347	0.0026469	0.0341467	0.6229541	1.0666108	0.0160598	0.2159530	0.5241734	0.2004398	0.3513513
550	0.6860679	0.9296806	0.4369467	0.2315259	0.3582191	0.1320036	0.2826553	0.1390926	0.2757537	0.2282789	0.0866420	0.0148120	0.0189525	0.6131275	0.9790779	0.0245719	0.1692606	0.4768462	0.1895619	0.3429178
600	0.7117117	0.9307145	0.4513384	0.2971493	0.4893026	0.0771381	0.3337646	0.2072294	0.2604393	0.2216404	0.1234522	0.0260506	0.0475107	0.5808417	0.9338582	0.0163626	0.2218932	0.5052535	0.2193916	0.3960878
650	0.6867193	0.9950528	0.5071555	0.3334697	0.5068553	0.0728231	0.3070123	0.1461374	0.2641794	0.2152892	0.2020286	0.0235224	0.0462425	0.5771449	1.0003390	0.0177415	0.1785373	0.4985379	0.1944133	0.3733819
700	0.7263513	0.9716289	0.4876688	0.3105997	0.3980138	0.0451281	0.3605790	0.2055128	0.2850142	0.2467153	0.2042534	0.0394186	0.0620802	0.5478889	1.0166500	0.0253115	0.2588450	0.5068012	0.2246428	0.3956289
750	0.8437365	0.9121361	0.5664439	0.3040613	0.4083547	0.0369212	0.3132250	0.2572541	0.2256915	0.2357765	0.1814003	0.0477743	0.0398091	0.5472373	1.0334672	0.0311181	0.2933542	0.5500939	0.2077440	0.3471720
800	0.8126964	1.0569431	0.5094745	0.2957350	0.4712176	0.0387688	0.2641298	0.1833227	0.2477744	0.1887532	0.1817390	0.0346286	0.0359790	0.5432821	0.9958319	0.0290648	0.2600494	0.5358316	0.2691050	0.4085435
850	0.7854955	0.9555867	0.4555707	0.2861896	0.4552863	0.0491130	0.3006241	0.2218514	0.2703706	0.1697669	0.1863380	0.0277191	0.0504359	0.5602020	0.9764255	0.0195392	0.2748143	0.5616272	0.2572047	0.3857761
900	0.8158061	0.9272741	0.4359072	0.2963374	0.4142549	0.0543561	0.3462498	0.1802350	0.2622270	0.1775241	0.1954862	0.0224711	0.0489388	0.5422144	0.9591188	0.0256215	0.2492264	0.5583930	0.2928617	0.3979397
950	0.7487851	0.9316431	0.5565644	0.3217473	0.3802194	0.0613208	0.3017578	0.2086831	0.2374883	0.2373977	0.2151558	0.0211071	0.0330986	0.4741636	1.0174350	0.0267134	0.2564010	0.5086696	0.2594051	0.4358829
1000	0.6572417	0.9165809	0.5046475	0.3227760	0.3865842	0.0325548	0.3218500	0.1713577	0.2595583	0.2489639	0.2229401	0.0293015	0.0324274	0.4936288	0.9828761	0.0230627	0.2586619	0.5136858	0.2922166	0.4489498

0	0.8099657	1.0387888	0.4130288	0.2790089	0.4196823	0.0385572	0.3334307	0.1666096	0.2175640	0.2212362	0.2151627	0.0461127	0.0476917	0.6351822	0.9607216	0.0203950	0.2054476	0.4881028	0.2240699	0.3860654
50	0.7973274	0.9646763	0.4098849	0.2556269	0.2739352	0.0354150	0.2018594	0.2029570	0.2187841	0.1325371	0.1262200	0.0296730	0.0307758	0.5293186	1.0161817	0.0093715	0.2161707	0.5233781	0.2397927	0.3932923
100	0.8184817	1.1094531	0.4793993	0.2893323	0.2080696	0.0303004	0.1012694	0.1712576	0.3410937	0.1052897	0.0501883	0.0152350	0.0255420	0.5287602	1.0980301	0.0013410	0.2183098	0.4585020	0.2851860	0.4042227
150	0.8245129	1.1020746	0.4842221	0.3414529	0.2151292	0.0354495	0.0561446	0.1472212	0.2804468	0.1363447	0.0150989	0.0079874	0.0081332	0.5674123	1.0556179	0.0002320	0.2510040	0.4444469	0.2213333	0.3968426
200	0.8145456	1.0675910	0.4184999	0.2574286	0.1708576	0.0633009	0.0249996	0.1850514	0.2836206	0.1182086	0.0041504	0.0087276	0.0019944	0.5757426	1.1049591	0.0001492	0.2758397	0.4080061	0.2353418	0.4089415
250	0.7891352	1.0238804	0.4383632	0.2601331	0.2138776	0.0681904	0.0302014	0.1646390	0.2930050	0.1122661	0.0012752	0.0081087	0.0041109	0.6045703	1.0849875	0.0005183	0.2993796	0.3943687	0.1922366	0.4212343
300	0.7015567	1.0537983	0.5094956	0.2155374	0.2098523	0.0678971	0.0161652	0.1921187	0.2716069	0.1174820	0.0004611	0.0108624	0.0009377	0.6174563	1.0295804	0.0003946	0.2506642	0.3378354	0.1989712	0.4420479
350	0.7769621	0.9620026	0.5236953	0.2733389	0.2035675	0.0920800	0.0150617	0.1952800	0.2832733	0.1467823	0.0000501	0.0100217	0.0000071	0.6391035	0.9740171	0.0038148	0.2700694	0.3402929	0.1930398	0.4307038
400	0.8286913	1.0095898	0.5054549	0.3894373	0.1919890	0.0611438	0.0167154	0.1770965	0.2654400	0.1319893	0.0030268	0.0203331	0.0014116	0.6033319	0.9348932	0.0002250	0.2493258	0.3987319	0.2360772	0.3954897
450	0.7998833	1.0378488	0.4837186	0.3463583	0.2675245	0.0502279	0.0168099	0.2183371	0.2381745	0.1262852	0.0047673	0.0052402	0.0000188	0.5265564	0.9506384	0.0000000	0.2191063	0.4116326	0.2581399	0.3690332
500	0.8457414	1.0320718	0.3994374	0.2985987	0.2143307	0.0250955	0.0063668	0.2262662	0.2396585	0.1402840	0.0014258	0.0000000	0.0000003	0.5037583	0.9466598	0.0003490	0.2311864	0.4013642	0.3038611	0.3793312
550	0.8566701	1.0496154	0.4475720	0.2215096	0.3250343	0.0292926	0.0995982	0.2014309	0.2529060	0.2143309	0.0962386	0.0293979	0.0266009	0.5136021	0.8806471	0.0154432	0.2273257	0.4152743	0.2628937	0.3889641
600	0.8343913	1.0244500	0.4587061	0.2363412	0.4062009	0.0655823	0.2503297	0.1334343	0.2260333	0.1739018	0.1135428	0.0368937	0.0205633	0.5352677	0.9480272	0.0183967	0.2018430	0.4501801	0.2491203	0.3504630
650	0.8219237	0.9709348	0.4841724	0.2723576	0.4241666	0.0744034	0.2585428	0.1449740	0.2028173	0.1692017	0.1841016	0.0250417	0.0360674	0.5308862	1.0717991	0.0142999	0.1636582	0.4628555	0.2322162	0.3700919
700	0.7606692	0.9043907	0.5104801	0.3884198	0.4144928	0.0470099	0.3193425	0.1685923	0.2078990	0.2110808	0.1727895	0.0319303	0.0396277	0.5597068	1.1349715	0.0194462	0.2680596	0.5144171	0.2080864	0.4160075
750	0.7074637	0.9980709	0.5852231	0.4074719	0.4304807	0.0495944	0.2965813	0.2208640	0.2349313	0.2319004	0.2005735	0.0378635	0.0423349	0.6001644	1.0118157	0.0222314	0.2679640	0.5386892	0.2291527	0.4338192
800	0.6506398	1.0885490	0.4685935	0.3291746	0.3949903	0.0468637	0.2925378	0.2142818	0.1918214	0.1582234	0.1851663	0.0261690	0.0357581	0.5219638	0.9575422	0.0140646	0.2221102	0.5481438	0.2337836	0.4871980
850	0.6546763	1.0202790	0.4560988	0.2743442	0.3119563	0.0198891	0.2857758	0.2105108	0.2657405	0.2056169	0.2149203	0.0258408	0.0229919	0.5425997	0.9602616	0.0071892	0.2174898	0.5050497	0.2234408	0.4275297
900	0.6784740	0.9946047	0.4956089	0.2255929	0.3669438	0.0486188	0.2926650	0.1761590	0.3082222	0.1966593	0.2411594	0.0461048	0.0258133	0.5865634	1.0235529	0.0242560	0.2271155	0.4741674	0.1931879	0.4126248
950	0.7441772	0.8974865	0.4881253	0.2856226	0.3948239	0.0651856	0.3513594	0.2006892	0.3087856	0.1685799	0.2157350	0.0528090	0.0324732	0.5713052	1.0457701	0.0317490	0.2435203	0.5042627	0.2819637	0.4374102
1000	0.6435078	0.9653766	0.5795949	0.3368580	0.4492688	0.0615102	0.2874605	0.2229703	0.3000203	0.2463947	0.2234057	0.0551939	0.0277774	0.5378039	0.9356881	0.0308714	0.2084564	0.4900272	0.3172012	0.4585875

0	0.8099657	1.0387888	0.4130288	0.2790089	0.4196823	0.0385572	0.3334307	0.1666096	0.2175640	0.2212362	0.2151627	0.0461127	0.0476917	0.6351822	0.9607216	0.0203950	0.2054476	0.4881028	0.2240699	0.3860654
50	0.8253313	0.9188259	0.4770307	0.2441321	0.2070349	0.1043689	0.3292403	0.1409631	0.3337371	0.1902047	0.2106996	0.0282945	0.0365045	0.6068899	1.0471775	0.0312883	0.2089507	0.4848161	0.1198433	0.3673144
100	0.7698289	0.6801311	0.4693783	0.3601772	0.1232070	0.0849517	0.2830442	0.1831571	0.2524366	0.3223084	0.2303991	0.0439408	0.0367591	0.5671678	0.9691281	0.0171825	0.2535369	0.5135070	0.1448189	0.4403066
150	0.6291458	0.5413189	0.5573443	0.5573575	0.1393152	0.1114148	0.2353849	0.2758812	0.2177063	0.5344583	0.2913002	0.0552185	0.0554290	0.4722715	0.8854937	0.0161189	0.3763005	0.5310533	0.2079229	0.5189437
200	0.4386450	0.4709463	0.6973997	0.7209263	0.1435162	0.0491175	0.2164284	0.4051197	0.1632871	0.7155973	0.3348745	0.0630365	0.0206333	0.4104097	0.8301397	0.0229297	0.6049967	0.5749370	0.2930371	0.6671636
250	0.3295284	0.4732228	0.8180510	0.8296375	0.1793220	0.0272473	0.1932169	0.4388212	0.1387538	0.8158334	0.3550827	0.1116156	0.0355306	0.3680650	0.8833022	0.0251285	0.6556172	0.6159935	0.3101681	0.7005439
300	0.2894707	0.4761045	0.7739879	0.8592161	0.1882166	0.0299944	0.2354447	0.5413167	0.1073388	0.8752013	0.3583770	0.0676581	0.0410029	0.3319814	0.7947817	0.0399719	0.6052469	0.7012610	0.2975688	0.6994024
350	0.2034650	0.5240908	0.7755553	1.0127680	0.1664740	0.0185928	0.2169804	0.6362138	0.0799608	0.8378483	0.3842012	0.0683788	0.0444498	0.3032107	0.7812138	0.0364402	0.5712640	0.7528481	0.3135416	0.7521493
400	0.2595002	0.4856275	0.7720339	0.8580518	0.1505938	0.0116073	0.2740369	0.5604135	0.0720614	0.8561020	0.4112481	0.0729419	0.0247061	0.3058512	0.7856954	0.0307798	0.6044439	0.6509342	0.4048124	0.7325098
450	0.2235325	0.4075195	0.7550090	0.8690115	0.1689601	0.0248443	0.2954209	0.5943476	0.0990474	0.9100509	0.4592040	0.0744562	0.0249517	0.2957137	0.7410684	0.0454964	0.6273413	0.6083070	0.3257677	0.6550151
500	0.2077380	0.4326447	0.8971562	0.9154206	0.1994339	0.0151496	0.2694225	0.5880944	0.1056732	0.8396169	0.4247250	0.1048151	0.0617929	0.2612961	0.7539815	0.0385341	0.5979144	0.6345687	0.3124799	0.6976013
550	0.2024132	0.6572857	0.8624324	0.9010241	0.4349228	0.0143760	0.3225771	0.7523613	0.1347837	0.8726235	0.3787527	0.0740329	0.0414659	0.2742833	0.6544980	0.0302580	0.6287662	0.6894984	0.6181148	0.6877171
600	0.2982246	0.7850023	0.7249150	0.8445387	0.4320554	0.0111780	0.3319140	0.7858789	0.1299958	0.6488736	0.4242468	0.0496146	0.0276447	0.3238112	0.8350668	0.0218233	0.4767019	0.6922841	0.5863205	0.6211838
650	0.4498919	0.9301866	0.7251255	0.6012548	0.4657549	0.0189422	0.3547792	0.6062430	0.1201443	0.5617084	0.3099740	0.0628726	0.0330899	0.4643091	0.8647984	0.0180070	0.4818573	0.6947106	0.5573504	0.5539764
700	0.5971737	0.8828633	0.5556231	0.5916861	0.4877630	0.0161432	0.2778457	0.4357415	0.1569443	0.3534355	0.2193482	0.0630217	0.0408317	0.4719560	0.8793846	0.0132184	0.3534613	0.5433005	0.4412726	0.4766378
750	0.6728089	0.9685560	0.5512869	0.4411021	0.3963631	0.0310102	0.3497333	0.2912911	0.1832147	0.3135413	0.2274124	0.0630670	0.0351794	0.4793178	0.8730089	0.0184423	0.2206034	0.4982384	0.3307280	0.4661602
800	0.6426053	0.9703583	0.4840105	0.3550760	0.4612513	0.0098094	0.2890470	0.2170939	0.1773156	0.2196559	0.2064904	0.0673777	0.0397913	0.4779553	0.9207967	0.0170999	0.2383612	0.5255677	0.3078953	0.4972639
850	0.7301093	0.9027157	0.4788748	0.3510835	0.3895696	0.0225016	0.2306608	0.1848702	0.1839763	0.2185402	0.1859429	0.0670789	0.0286626	0.4831890	0.9383389	0.0083768	0.2928400	0.4913588	0.3165065	0.3595600
900	0.7676071	0.9556128	0.4545226	0.3599179	0.3943852	0.0423288	0.2144734	0.1933203	0.2047275	0.2560015	0.2129216	0.0500833	0.0241654	0.5099453	0.9032053	0.0160607	0.2535936	0.4661723	0.2681269	0.3170724
950	0.7853887	0.9806753	0.5236538	0.3465760	0.4267879	0.0466947	0.2596735	0.1986370	0.1812953	0.2529460	0.1717863	0.0431524	0.0494727	0.4783803	0.8852163	0.0193425	0.2691523	0.5731933	0.3000981	0.3772567
1000	0.6640918	0.8597920	0.4408210	0.3600003	0.4081439	0.0336525	0.2891599	0.1614960	0.2181394	0.2818427	0.1894422	0.0600048	0.0384320	0.4577103	0.8397397	0.0380952	0.2247282	0.5240369	0.2434318	0.4183234

0	0.8099657	1.0387888	0.4130288	0.2790089	0.4196823	0.0385572	0.3334307	0.1666096	0.2175640	0.2212362	0.2151627	0.0461127	0.0476917	0.6351822	0.9607216	0.0203950	0.2054476	0.4881028	0.2240699	0.3860654
50	0.7972823	1.1271846	0.5086931	0.2557546	0.4174377	0.0268218	0.3176302	0.0530745	0.2349636	0.1557261	0.1622724	0.0355548	0.0525337	0.7284459	1.0035027	0.0179046	0.2419200	0.4787860	0.2015405	0.2885884
100	0.7189543	1.0123400	0.5032383	0.2410398	0.3310323	0.0322200	0.3619994	0.0289722	0.1954434	0.1662176	0.1216957	0.0375633	0.0553996	0.8378659	1.0037925	0.0336411	0.1899550	0.4096110	0.2032005	0.2250128
150	0.7436668	1.0252379	0.5027316	0.2487979	0.3341928	0.0315319	0.3807199	0.0124561	0.2539250	0.1848098	0.0949854	0.0412334	0.0534679	0.9302105	0.9414992	0.0298902	0.1677416	0.3960045	0.2160524	0.1917023
200	0.8324751	1.0559514	0.5067654	0.2182658	0.3707456	0.0347284	0.3355932	0.0078660	0.2908804	0.1430088	0.0914646	0.0475521	0.0488701	0.9855534	1.0145117	0.0245840	0.1848636	0.3275469	0.1635248	0.1314276
250	0.8193202	0.9943809	0.4091753	0.2034427	0.3615696	0.0538713	0.4119723	0.0045562	0.2618202	0.1261483	0.0795381	0.0408829	0.0560903	1.0148736	1.0349117	0.0210852	0.2307241	0.3349302	0.1915243	0.1375916
300	0.8545003	1.0343781	0.3869242	0.2492530	0.3931986	0.0791881	0.4387510	0.0014874	0.2629007	0.1887572	0.0585861	0.0483705	0.0542519	0.9951174	1.0023840	0.0225045	0.2088918	0.3855164	0.2393953	0.1495618
350	0.8280970	1.1032908	0.4360469	0.2767817	0.3808956	0.0872320	0.3499859	0.0041012	0.2680710	0.1548371	0.0620865	0.0646214	0.0624917	1.0475906	1.0410675	0.0238618	0.2242758	0.4365135	0.1758918	0.1093416
400	0.8156243	1.0562819	0.4036304	0.2729510	0.3862227	0.0506192	0.3321809	0.0006443	0.2367365	0.1559029	0.0440497	0.0438514	0.0460581	1.0745040	1.0875301	0.0506153	0.2147127	0.3992560	0.2002456	0.0892153
450	0.8601343	0.9274074	0.4944147	0.1982006	0.3952054	0.0627253	0.3598244	0.0032647	0.2614705	0.2098524	0.0639119	0.0483577	0.0426384	1.0127329	1.0502849	0.0348909	0.2612745	0.3900017	0.2278716	0.1285050
500	0.8205830	0.9663368	0.5430186	0.2712907	0.3311485	0.0650974	0.3730098	0.0122260	0.2172945	0.2362223	0.0835180	0.0505730	0.0629711	1.0167180	1.0277387	0.0323536	0.2404984	0.4735703	0.2784412	0.1537339
550	0.7977792	0.9825045	0.5148948	0.2887900	0.4081766	0.0529308	0.3507103	0.1168647	0.2145022	0.2243443	0.1406158	0.0508827	0.0434169	0.8717740	1.0189773	0.0247499	0.2582105	0.4949968	0.2334550	0.2401111
600	0.7320308	1.0428003	0.5162623	0.2727597	0.3729950	0.0527008	0.3538260	0.1630997	0.2383728	0.1801008	0.1966202	0.0317523	0.0561830	0.7731250	1.0573010	0.0096795	0.2552214	0.5270566	0.2228919	0.3457853
650	0.7641740	0.9927187	0.4875722	0.3327148	0.4090091	0.0661848	0.3138216	0.1694907	0.2771772	0.2072180	0.1906612	0.0420270	0.0356473	0.6912596	1.1090180	0.0136580	0.2561776	0.4987237	0.2261881	0.4089389
700	0.7686723	1.0101680	0.4486406	0.3228250	0.4168192	0.0453131	0.3218895	0.1783263	0.2311041	0.2308634	0.1717519	0.0498574	0.0597132	0.6269439	1.1731720	0.0210469	0.2564961	0.4793396	0.2423920	0.3608580
750	0.7316892	0.9101957	0.4582174	0.3216874	0.3621883	0.0304624	0.2717491	0.1333446	0.2778564	0.1897453	0.1730906	0.0342731	0.0385127	0.6343446	1.0734274	0.0275346	0.2190311	0.4282010	0.2162176	0.3979484
800	0.7904732	0.9636838	0.5126883	0.3528482	0.3284336	0.0358633	0.2947085	0.1974224	0.2028154	0.2179087	0.2507182	0.0331614	0.0272280	0.5559055	0.9473290	0.0287032	0.2736079	0.4214507	0.2540476	0.3764661
850	0.7832625	0.9975614	0.4256857	0.3624855	0.3309612	0.0333750	0.3239826	0.1883501	0.2214212	0.1811730	0.2506620	0.0372948	0.0303385	0.5760704	0.9963453	0.0274224	0.3036899	0.4302430	0.2541365	0.3605900
900	0.7616803	0.9740787	0.4674605	0.3336718	0.4353314	0.0276959	0.2976763	0.2190589	0.2796118	0.2121245	0.1960431	0.0301262	0.0813964	0.5118727	1.0819960	0.0253379	0.2658709	0.4565414	0.2819270	0.3859165
950	0.7979263	0.9825055	0.5619724	0.3524909	0.4604693	0.0338657	0.2906993	0.1626969	0.2437435	0.2297790	0.2224450	0.0461165	0.0539177	0.4677849	1.0061530	0.0329864	0.1964859	0.4682831	0.2986842	0.4378644
1000	0.7913495	1.0370777	0.4937457	0.3265942	0.4385483	0.0273819	0.2843860	0.1622694	0.1964436	0.2541944	0.1885331	0.0487658	0.0282988	0.5047645	0.9099154	0.0284262	0.1849622	0.4368254	0.2561930	0.3563635

0	0.8099657	1.0387888	0.4130288	0.2790089	0.4196823	0.0385572	0.3334307	0.1666096	0.2175640	0.2212362	0.2151627	0.0461127	0.0476917	0.6351822	0.9607216	0.0203950	0.2054476	0.4881028	0.2240699	0.3860654
50	0.7961005	1.0726549	0.4015345	0.2182233	0.1803911	0.0790521	0.2201617	0.1614812	0.3343162	0.1465286	0.1598515	0.0279442	0.0398793	0.6330631	1.0528139	0.0177074	0.2023566	0.4520111	0.1312586	0.2980622
100	0.8697242	0.9906836	0.4079640	0.2279270	0.1969032	0.0898742	0.1624977	0.1200698	0.3519867	0.1491699	0.0859644	0.0206965	0.0292456	0.6521652	1.0258735	0.0220129	0.1654267	0.4789310	0.1508733	0.3131499
150	0.8506925	0.9765869	0.4140597	0.2751943	0.1714190	0.0729675	0.1700530	0.1635014	0.2791457	0.1834981	0.0935657	0.0233873	0.0186072	0.6211483	0.9126164	0.0275543	0.2083035	0.4811618	0.1890098	0.3478496
200	0.7580338	0.9685835	0.5083321	0.2635600	0.1224999	0.0746512	0.1714510	0.1551996	0.2695751	0.2085124	0.0710914	0.0271559	0.0117115	0.5966581	0.9492587	0.0289935	0.2694702	0.4836352	0.2319919	0.3664019
250	0.7678963	1.0509206	0.4633402	0.3201604	0.1533484	0.0656273	0.1860321	0.1496685	0.2611503	0.1982797	0.0834483	0.0363183	0.0059108	0.6308479	0.9677407	0.0353262	0.2516849	0.4851847	0.2473453	0.4114515
300	0.7706934	0.9321105	0.4579614	0.3357761	0.1310840	0.0264278	0.1319617	0.1591608	0.2036440	0.1655347	0.1230217	0.0495037	0.0222338	0.5688660	1.0074944	0.0341425	0.2542040	0.4611111	0.2421289	0.4651866
350	0.7739462	0.8816615	0.5381661	0.2977279	0.1909043	0.0451622	0.1288141	0.1811438	0.2310609	0.2103596	0.0987624	0.0356861	0.0286163	0.5842328	0.9893861	0.0280772	0.2984873	0.4823862	0.2171159	0.4372272
400	0.7272611	0.9558856	0.4838091	0.3921761	0.1922835	0.0149915	0.1403156	0.2025918	0.2544574	0.2342568	0.1196794	0.0513846	0.0302401	0.5567329	0.9804848	0.0305765	0.3263211	0.6369111	0.2664794	0.4095386
450	0.7271051	1.0049072	0.5512455	0.3941659	0.1917296	0.0164143	0.1422799	0.2220771	0.2786285	0.1696454	0.0965317	0.0491492	0.0265991	0.5054683	1.0861876	0.0344023	0.2295415	0.5256864	0.3080345	0.4433804
500	0.7225437	1.1006255	0.5500245	0.3694755	0.1799186	0.0105194	0.1133686	0.2260699	0.2355581	0.2194799	0.1043973	0.0411982	0.0231046	0.4799278	1.0231414	0.0267121	0.2211309	0.5124758	0.2723936	0.3988988
550	0.8111667	0.9933863	0.4767090	0.2808717	0.2576008	0.0153311	0.1714661	0.2327438	0.2413408	0.1979697	0.1419667	0.0318571	0.0450076	0.4981281	0.9545732	0.0286723	0.1680898	0.5240892	0.1843546	0.3909939
600	0.7770616	1.0364242	0.4268283	0.2872289	0.3910100	0.0431831	0.1946976	0.1566896	0.2988306	0.1693905	0.2039183	0.0369427	0.0234428	0.4764528	0.9914606	0.0341924	0.2332736	0.5607602	0.1693692	0.4507830
650	0.7417665	0.8920195	0.4784645	0.2965045	0.3913372	0.0476387	0.2740271	0.1587170	0.2177609	0.1837945	0.1972994	0.0451433	0.0456167	0.5307857	1.0132079	0.0343987	0.2185794	0.5442327	0.2188528	0.3937094
700	0.7598811	0.9243355	0.4714594	0.2972942	0.4533178	0.0429653	0.2876624	0.1900303	0.2143839	0.2226602	0.2081494	0.0452998	0.0691167	0.5496212	1.0604463	0.0433242	0.2203901	0.4337838	0.2691007	0.4019046
